CampaignID,SendDate,SendHour,AudienceSize,Subject,TopKeywords,OpenRate,ClickRate,ConversionRate,DeviceType,CustomerSegment,CampaignType
CMP15296,2025-09-16,7,1000,inspiration — offres limitées aujourd’hui,"moment, concept, édition limitée, tendances, exclusif, éditorial",9.3,1.77,0.0,Desktop,Inactive,Newsletter
CMP17243,2025-07-03,3,2000,merci — livraison gratuite,"adhérent, client, invité, retour, club, avantage",3.25,0.49,0.52,Mobile,New,Re-engagement
CMP21398,2023-05-09,3,10000,surprise — ne manquez pas cette opportunité,"livraison, bundle, rabais, bon, bonus, essai",17.63,2.03,0.15,Tablet,VIP,Promotion
CMP19653,2023-12-23,11,500,temps — ne manquez pas cette opportunité,"disponible, expédition, attention, temps, rupture, encore",18.49,2.99,0.0,Mobile,New,Reminder
CMP14482,2025-07-29,18,500,poursuivez — offres limitées aujourd’hui,"limité, en attente, article, commande, reprendre, terminer",32.95,5.57,0.0,Mobile,Loyal,Reminder
CMP18809,2025-10-28,5,5000,semaine : jusqu’à 30% de remise !,"craquez, code, flash, duo pack, duo, commande",18.21,4.6,0.44,Mobile,VIP,Promotion
CMP13682,2025-06-20,22,2000,incontournable sur nos best-sellers,"recommandation, lookbook, nouveautés, articles, décryptage, interview",7.75,4.04,0.0,Mobile,New,Newsletter
CMP21683,2023-04-08,14,500,jusqu’à : jusqu’à 10% de remise !,"profitez, satisfaction, coupon, limité, cadeau, meilleur",12.24,0.1,0.0,Mobile,New,Promotion
CMP20871,2025-01-26,3,500,petit mot : nos clients adorent,"longtemps, personnalisé, encore là, revivez, club, notre univers",2.77,0.1,0.47,Mobile,Returning,Re-engagement
CMP12053,2023-03-03,17,2000,bestseller — ne manquez pas cette opportunité ❤️,"produit, articles, guide, édition limitée, blog, focus",14.23,2.19,0.03,Tablet,Returning,Newsletter
CMP19972,2025-10-19,14,2000,surprise — ne manquez pas cette opportunité,"commande, baisse, promo, jusqu’à, gratuit, flash",6.47,0.7,0.0,Mobile,New,Promotion
CMP21530,2023-05-04,8,5000,terminer sur nos best-sellers,"profitez, vérifiez, terminer, réassort, aujourd’hui, réduction",15.96,2.68,0.02,Mobile,New,Reminder
CMP10071,2023-03-22,11,2000,stock — offres limitées aujourd’hui,"revenez, manquant, stock, commande, avant, terminer",29.9,6.86,0.0,Mobile,Returning,Reminder
CMP17975,2024-07-06,18,10000,highlights — ne manquez pas cette opportunité,"concept, bon plan, must-have, exclusif, créatif, produit",13.98,1.02,0.0,Desktop,Returning,Newsletter
CMP16855,2024-02-18,4,10000,votre espace — ne manquez pas cette opportunité,"événement, bonus fidélité, connexion, retour, adhérent, compte",1.85,1.94,1.38,Mobile,New,Re-engagement
CMP20909,2024-05-18,22,1000,partage — offres limitées aujourd’hui,"papa, tenue, fin d’année, cadeau, instant, été",23.69,1.68,0.1,Desktop,Inactive,Seasonal
CMP21425,2023-01-21,22,5000,fidélité : jusqu’à 10% de remise !,"club, exclusif, offre unique, nouvelle chance, connectez, compte",4.08,1.69,0.65,Tablet,Inactive,Re-engagement
CMP16751,2024-04-12,6,1000,décoration sur nos best-sellers,"instant, illuminez, tradition, édition, offre spéciale, décoration",26.04,4.14,0.37,Mobile,Returning,Seasonal
CMP19100,2024-05-22,8,500,reprise — ne manquez pas cette opportunité,"encore là, offre exclusive, connexion, fidélité, retour, motivation",10.43,0.1,0.05,Mobile,Returning,Re-engagement
CMP18598,2023-02-15,23,10000,collection pour vous — 5 jours seulement,"sélection, nouveau, retour client, concept, éditorial, bestseller",16.16,0.16,0.18,Desktop,VIP,Newsletter
CMP19785,2023-06-07,19,500,promotion sur nos best-sellers,"avant, disponible, terminer, achetez, panier, temps",23.19,4.12,0.0,Mobile,New,Reminder
CMP17945,2023-09-24,23,2000,duo pack : nos clients adorent,"flash, fidélité, commande, gagnez, profitez, promo",18.32,1.23,0.0,Mobile,Returning,Promotion
CMP15356,2024-10-10,11,1000,instantané : jusqu’à 50% de remise !,"craquez, anniversaire, bundle, exclusif, vente, offre",13.27,1.98,0.47,Mobile,Inactive,Promotion
CMP11666,2024-10-09,15,1000,semaine sur nos best-sellers,"prix, bon, exception, anniversaire, fidélité, gagnez",18.68,3.24,0.91,Mobile,Returning,Promotion
CMP15570,2024-03-07,10,2000,gratuit : découvrez nos nouveautés,"craquez, stock, satisfaction, jusqu’à, flash, cadeau",15.28,0.99,0.53,Mobile,Inactive,Promotion
CMP18541,2025-02-19,13,5000,style sur nos best-sellers,"incontournable, nouveautés, événement, exclusif, interview, innovation",2.57,0.31,0.0,Desktop,Inactive,Newsletter
CMP10052,2023-06-16,5,10000,prix — ne manquez pas cette opportunité,"réduction, baisse, client, duo, satisfaction, surprise",8.49,2.62,0.0,Mobile,New,Promotion
CMP20317,2025-07-22,13,5000,revue — offres limitées aujourd’hui,"décryptage, interview, produit, tendances, articles, guide",11.36,0.6,0.0,Mobile,Returning,Newsletter
CMP16263,2024-08-05,2,500,gratuit sur nos best-sellers,"meilleur, exclusif, profitez, panier, essai, gagnez",1.72,0.1,0.13,Mobile,Returning,Promotion
CMP11445,2025-07-25,11,2000,quantité — livraison gratuite,"paiement, manquant, votre achat, encore disponible, temps, disponible",29.43,3.47,0.07,Mobile,Returning,Reminder
CMP17579,2024-04-04,10,10000,printemps : découvrez nos nouveautés,"plage, collection été, fin d’année, rentrée, tenue, printemps",29.21,6.49,0.3,Mobile,Inactive,Seasonal
CMP19265,2024-05-08,19,2000,poursuivez — ne manquez pas cette opportunité,"quantité, rappel, en attente, commande, limité, temps",16.62,2.9,0.93,Mobile,Inactive,Reminder
CMP18142,2025-05-18,12,10000,urgent : nos clients adorent,"semaine, gratuit, craquez, spécial, pack, baisse",17.56,1.36,1.07,Mobile,Returning,Promotion
CMP11695,2023-04-03,12,500,expédition : jusqu’à 30% de remise !,"vérifiez, attention, poursuivez, rappel, quantité, en attente",18.29,2.2,0.3,Mobile,Inactive,Reminder
CMP12892,2025-10-25,19,2000,gratuit pour vous — 5 jours seulement,"cadeau, super, économie, client, semaine, rabais",24.61,5.4,0.25,Mobile,Loyal,Promotion
CMP21996,2024-06-05,0,10000,retour gagnant : nos clients adorent,"réactivation, cadeau retour, merci encore, nouvelle chance, offre exclusive, votre espace",7.64,0.49,0.03,Mobile,Loyal,Re-engagement
CMP11574,2024-08-06,7,500,focus — livraison gratuite,"focus, édition limitée, incontournable, blog, nouveautés, concept",9.43,0.1,0.62,Desktop,New,Newsletter
CMP18910,2024-10-03,9,1000,connexion sur nos best-sellers,"communauté, cadeau retour, événement, merci, revenez, reprise",12.82,3.03,0.52,Mobile,Returning,Re-engagement
CMP13203,2023-01-14,23,2000,essai : découvrez nos nouveautés,"coupon, meilleur, client, super, prix, avantage",22.05,1.66,0.28,Desktop,VIP,Promotion
CMP14405,2023-12-10,8,20000,exception — ne manquez pas cette opportunité,"rabais, flash, panier, gagnez, bonus, soldes",2.28,0.1,0.0,Desktop,New,Promotion
CMP11630,2025-03-26,2,500,souvenir sur nos best-sellers,"événement, prolongation, communauté, invitation, cadeau retour, bonus fidélité",3.73,0.1,0.16,Desktop,Returning,Re-engagement
CMP20089,2024-11-03,6,5000,finalisez — ne manquez pas cette opportunité,"votre sélection, limité, manquant, panier, poursuivez, regardez",26.81,2.49,0.7,Mobile,VIP,Reminder
CMP11881,2024-11-18,1,1000,commande sur nos best-sellers,"produit, regardez, expédition, aujourd’hui, revenez, vérifiez",11.48,1.39,0.0,Desktop,Inactive,Reminder
CMP21899,2024-11-03,9,500,bienvenue — livraison gratuite,"retenter, réactivation, souvenir, communauté, votre espace, longtemps",2.48,4.2,0.47,Mobile,Inactive,Re-engagement
CMP15112,2025-08-30,12,500,aujourd’hui sur nos best-sellers,"promotion, votre sélection, abandon, manquant, attention, aujourd’hui",14.66,4.82,0.08,Mobile,Inactive,Reminder
CMP15708,2025-10-04,16,1000,incontournable : découvrez nos nouveautés,"concept, retour client, style, thématique, articles, inspiration",4.6,0.1,0.0,Mobile,Inactive,Newsletter
CMP15074,2024-11-17,0,5000,gratuit : découvrez nos nouveautés,"inédit, essai, promo, panier, craquez, fidélité",9.33,0.2,0.73,Mobile,New,Promotion
CMP15509,2023-08-16,13,10000,story sur nos best-sellers,"highlights, événement, articles, astuces, collaboration, tendances",11.07,2.88,0.0,Mobile,Returning,Newsletter
CMP20582,2024-01-26,23,10000,anniversaire : découvrez nos nouveautés,"noël, maman, cyber monday, ambiance, collection hiver, soldes",18.39,2.4,0.0,Desktop,New,Seasonal
CMP18090,2025-07-19,17,1000,oubliez — livraison gratuite,"quantité, promotion, achetez, vérifiez, votre achat, réduction",23.09,3.59,0.19,Mobile,Returning,Reminder
CMP10848,2023-07-09,17,2000,panier — ne manquez pas cette opportunité,"gratuit, réduction, exception, stock, livraison, commande",5.31,0.64,0.11,Mobile,Inactive,Promotion
CMP12924,2024-12-25,6,5000,plage : jusqu’à 30% de remise !,"fête, bonne année, froid, offre spéciale, famille, vacances",25.51,1.4,0.0,Mobile,Returning,Seasonal
CMP18542,2025-01-28,16,1000,pack : nos clients adorent,"bonus, exception, limité, jusqu’à, exceptionnelle, spécial",16.17,0.1,0.13,Mobile,Returning,Promotion
CMP18344,2024-05-11,3,2000,commande : découvrez nos nouveautés,"meilleur, promo, gratuit, cadeau, duo pack, exclusif",19.41,1.59,0.0,Mobile,VIP,Promotion
CMP12877,2024-07-21,11,500,communauté — ne manquez pas cette opportunité,"reprise, relance, client, souvenir, connexion, bonus fidélité",6.11,0.37,0.0,Mobile,New,Re-engagement
CMP16367,2023-05-18,16,2000,recommandation : découvrez nos nouveautés,"design, nouveau, story, retour client, idées, revue",15.12,0.1,0.0,Mobile,Returning,Newsletter
CMP19712,2025-01-25,15,20000,satisfaction : jusqu’à 25% de remise !,"deal, réduction, gratuit, livraison, duo pack, anniversaire",15.37,1.77,0.48,Tablet,New,Promotion
CMP10186,2023-07-28,19,2000,avantage — ne manquez pas cette opportunité,"stock, nouvelle, meilleur, exception, exclusif, limité",15.91,1.28,0.0,Mobile,Returning,Promotion
CMP13779,2024-07-18,10,500,merci encore — offres limitées aujourd’hui,"offre unique, encore là, nouvelle chance, retour gagnant, redécouvrez, motivation",12.93,3.08,0.0,Desktop,New,Re-engagement
CMP11830,2023-12-01,10,500,bonus — ne manquez pas cette opportunité ❤️,"équipe, cadeau, commande, spécial, instantané, duo pack",19.89,3.28,0.0,Mobile,New,Promotion
CMP19187,2024-06-01,16,1000,collection — livraison gratuite,"produit, style, incontournable, inspiration du mois, collection, blog",14.1,0.86,0.84,Mobile,Returning,Newsletter
CMP12959,2023-07-02,4,500,exception pour vous — 3 jours seulement,"livraison, satisfaction, gratuit, prix, bon, coupon",6.02,2.67,0.07,Mobile,New,Promotion
CMP17185,2025-01-11,12,1000,astuces — offres limitées aujourd’hui,"design, inspiration, innovation, focus, produit, articles",14.47,1.74,0.3,Mobile,Returning,Newsletter
CMP21084,2024-01-30,13,10000,poursuivez : découvrez nos nouveautés,"sauvegardé, bénéficiez, temps, attention, abandon, terminer",22.68,3.95,0.82,Mobile,Returning,Reminder
CMP19233,2023-09-01,6,500,communauté : nos clients adorent,"connectez, invitation, absent, bonus fidélité, notre univers, merci encore",15.39,1.66,0.0,Desktop,Returning,Re-engagement
CMP16904,2024-08-28,17,2000,rentrée sur nos best-sellers,"famille, festif, soleil, plaisir, printemps, décoration",21.73,1.76,0.27,Mobile,New,Seasonal
CMP15446,2024-06-28,18,500,commande : jusqu’à 50% de remise !,"temps, promotion, avant, produit, article, réduction",21.97,4.83,0.55,Mobile,New,Reminder
CMP16587,2024-11-23,23,10000,vente — livraison gratuite,"prix, bundle, rabais, craquez, prix, bon",5.17,0.1,0.0,Mobile,New,Promotion
CMP11234,2023-09-21,0,1000,plage pour vous — 5 jours seulement,"automne, partage, bonne année, plaisir, noël, anniversaire",17.73,3.58,0.59,Mobile,Inactive,Seasonal
CMP18411,2023-02-08,21,10000,achetez : découvrez nos nouveautés,"reprendre, encore, sauvegardé, profitez, attention, rappel",12.66,5.14,0.17,Mobile,Inactive,Reminder
CMP13915,2025-10-15,7,20000,anniversaire — livraison gratuite,"rabais, code, craquez, exceptionnelle, bonus, remise",15.2,0.79,0.0,Tablet,Returning,Promotion
CMP10446,2024-11-01,15,1000,éditorial : jusqu’à 25% de remise ! ❤️,"newsletter, highlights, articles, incontournable, bestseller, design",18.11,0.1,0.37,Desktop,Returning,Newsletter
CMP18909,2023-08-01,18,1000,réveillon pour vous — 2 jours seulement,"moment, noël, rentrée, papa, tradition, illuminez",21.22,3.95,0.0,Mobile,New,Seasonal
CMP15839,2025-06-03,7,1000,soleil pour vous — 4 jours seulement,"repas, famille, automne, décoration, offre spéciale, printemps",28.51,4.33,0.2,Mobile,Returning,Seasonal
CMP10844,2023-10-30,9,5000,exceptionnelle : nos clients adorent,"offre, fidélité, spécial, inédit, limité, exclusif",18.46,0.1,0.0,Mobile,Returning,Promotion
CMP15201,2023-03-28,20,500,incontournable : nos clients adorent,"incontournable, revue, découvrez, astuces, lancement, préférence",18.35,1.28,0.0,Desktop,Returning,Newsletter
CMP20543,2023-09-29,22,10000,sélection sur nos best-sellers,"idées, astuces, événement, décryptage, inspiration du mois, histoire",17.76,3.12,0.84,Desktop,Returning,Newsletter
CMP18262,2023-06-01,11,5000,highlights : découvrez nos nouveautés,"concept, événement, édition limitée, retour client, collaboration, astuces",1.72,0.1,0.53,Desktop,Inactive,Newsletter
CMP17493,2025-10-23,15,1000,urgent : découvrez nos nouveautés,"inédit, bundle, gratuit, cadeau, instantané, exception",7.25,0.1,0.0,Desktop,Inactive,Promotion
CMP17831,2025-06-15,12,5000,prix : jusqu’à 50% de remise !,"exclusif, gratuit, exceptionnelle, réduction, soldes, super",29.0,3.57,0.0,Mobile,VIP,Promotion
CMP12440,2023-02-12,12,5000,collection hiver : nos clients adorent,"anniversaire, spécial saison, magie, soldes, été, nouvel an",17.05,2.76,0.0,Mobile,Inactive,Seasonal
CMP13103,2025-01-11,10,1000,commande : découvrez nos nouveautés,"duo, jusqu’à, livraison, panier, gratuit, meilleur",12.99,1.44,0.0,Desktop,Inactive,Promotion
CMP20291,2024-01-15,17,500,anniversaire pour vous — 5 jours seulement,"code, urgent, cadeau, bonus, économie, inédit",16.34,2.56,0.0,Mobile,New,Promotion
CMP14774,2025-01-30,12,5000,astuces — ne manquez pas cette opportunité,"incontournable, blog, préférence, idées, sélection, lancement",18.75,2.48,0.0,Mobile,Loyal,Newsletter
CMP18818,2023-12-12,7,1000,souvenir — ne manquez pas cette opportunité,"retour gagnant, événement, surprise, connexion, récompense, votre espace",7.93,0.6,0.0,Mobile,Returning,Re-engagement
CMP16974,2024-03-30,12,2000,panier : jusqu’à 40% de remise !,"finalisez, regardez, avant, rappel, encore disponible, revenez",24.58,5.56,0.0,Mobile,New,Reminder
CMP16094,2024-11-20,4,1000,prix : découvrez nos nouveautés ❤️,"vente, surprise, économie, équipe, jusqu’à, gagnez",7.94,1.52,0.05,Desktop,Inactive,Promotion
CMP11294,2025-10-20,1,5000,jusqu’à : découvrez nos nouveautés,"remise, duo, jusqu’à, inédit, prix, gratuit",10.87,1.87,0.0,Desktop,Loyal,Promotion
CMP19484,2025-09-20,6,2000,chaud — ne manquez pas cette opportunité,"célébrez, offre spéciale, collection été, moment, été, réveillon",17.12,1.41,0.0,Desktop,Inactive,Seasonal
CMP15518,2024-07-20,11,1000,limité — offres limitées aujourd’hui,"bon, deal, vente, fidélité, pack, prix",22.53,1.46,0.23,Mobile,Inactive,Promotion
CMP21374,2023-08-05,12,500,pack : jusqu’à 15% de remise !,"gagnez, surprise, bonus, super, rabais, fidélité",16.98,1.79,0.0,Desktop,New,Promotion
CMP15067,2024-04-30,5,1000,promotion — ne manquez pas cette opportunité,"reprendre, expédition, oubliez, rupture, temps, attention",21.09,3.43,0.38,Desktop,Returning,Reminder
CMP13442,2023-02-23,22,500,gagnez : découvrez nos nouveautés,"client, rabais, bundle, code, soldes, limité",20.29,2.51,1.1,Desktop,New,Promotion
CMP20122,2025-07-03,20,5000,équipe — offres limitées aujourd’hui,"satisfaction, exception, gratuit, profitez, exclusif, limité",25.85,0.91,0.0,Mobile,VIP,Promotion
CMP19260,2025-07-31,14,5000,revenez pour vous — 4 jours seulement ❤️,"produit, commande, stock, paiement, vérifiez, commande",19.37,3.08,0.11,Mobile,New,Reminder
CMP19994,2025-05-11,9,2000,joie — ne manquez pas cette opportunité,"famille, cyber monday, plaisir, noël, anniversaire, déstockage",35.76,4.88,1.36,Mobile,Returning,Seasonal
CMP12837,2025-06-08,7,5000,expédition pour vous — 7 jours seulement,"réduction, limité, poursuivez, stock, encore, disponible",20.61,2.61,0.9,Desktop,New,Reminder
CMP10776,2024-01-25,7,1000,thématique sur nos best-sellers,"interview, lancement, idées, collaboration, inspiration, blog",14.92,3.46,0.18,Mobile,Returning,Newsletter
CMP21657,2023-12-20,4,2000,surprise : nos clients adorent,"flash, deal, client, super, commande, gagnez",10.03,1.49,0.0,Tablet,Returning,Promotion
CMP21139,2025-07-12,10,500,fin d’année — ne manquez pas cette opportunité,"plaisir, famille, soleil, hiver, bonne année, noël",32.69,3.95,0.0,Mobile,Returning,Seasonal
CMP16324,2024-06-19,16,2000,vente — ne manquez pas cette opportunité,"exclusif, avantage, gratuit, super, fidélité, anniversaire",9.77,1.68,0.92,Desktop,Inactive,Promotion
CMP12153,2024-11-01,12,1000,semaine — offres limitées aujourd’hui,"fidélité, surprise, commande, avantage, duo, deal",26.52,1.82,0.37,Mobile,New,Promotion
CMP15558,2023-11-22,16,2000,stock : jusqu’à 25% de remise !,"soldes, réduction, limité, exclusif, surprise, baisse",17.36,4.31,0.27,Tablet,Loyal,Promotion
CMP14920,2024-02-02,14,1000,duo — ne manquez pas cette opportunité,"coupon, code, gratuit, prix, promo, rabais",16.31,1.86,0.0,Mobile,New,Promotion
CMP17771,2025-06-15,15,20000,connexion — livraison gratuite,"client, souvenir, merci encore, invité, spécialement pour vous, exclusif",6.05,1.45,0.0,Mobile,Returning,Re-engagement
CMP21388,2024-02-06,22,1000,inspiration du mois sur nos best-sellers,"sélection, highlights, retour client, concept, partage, articles",16.82,0.56,0.18,Mobile,Returning,Newsletter
